CompletedDate,2015-10-29T15:20:27.000+0000
CreatedById,00532000004k3ddAAA
CreatedDate,2015-10-29T15:19:23.000+0000
ElapsedTimeInDays,0.0007407407407407407
ElapsedTimeInHours,0.017777777777777778
ElapsedTimeInMinutes,1.0666666666666667
Id,0OO320000014pAiGAI
IsDeleted,false
LastActorId,00532000004k3ddAAA
LastModifiedById,00532000004k3ddAAA
LastModifiedDate,2015-10-29T15:20:27.000+0000
NodeStatus,Approved
ProcessInstanceId,04g32000003vXuJAAU
ProcessNodeId,04b32000000PUMNAA4
ProcessNodeName,Custom Terms Approval
SystemModstamp,2015-10-29T15:20:27.000+0000
CreatedById,00532000004k3ddAAA
CreatedDate,2015-09-10T19:25:07.000+0000
Description,Daily automated backups three times per day for a specified number of Faculty and Staff (FTE) users with Students for free.
Family,Users
Id,01t32000004v1DcAAI
IsActive,true
IsDeleted,false
LastModifiedById,00532000004k3ddAAA
LastModifiedDate,2015-09-10T19:25:07.000+0000
LastReferencedDate,
LastViewedDate,
Name,Google Apps Education Plan - Annual
ProductCode,G-EDUAA
SystemModstamp,2015-09-10T19:25:07.000+0000
Account_Product_Feedback__c,0016000000kVhb6AAC
CreatedById,005600000047ugcAAA
CreatedDate,2015-10-07T15:02:45.000+0000
Feedback_Use_Case__c,"Andy Mansavage:
We are wondering if there is a feature we can upgrade to or possibly on the road map for Backupify where we could search across all of our users email and drive as an eDiscovery type solution. This would be used for legal and intellectual properties matters.

Thank you!"
Id,a2G32000000Hbr4EAC
IsDeleted,false
LastActivityDate,
LastModifiedById,005600000047ugcAAA
LastModifiedDate,2015-10-07T15:02:45.000+0000
Name,ediscovery
Product_Feedback__c,eDiscovery
SystemModstamp,2015-10-07T15:02:45.000+0000
CreatedById,00532000004k3ddAAA
CreatedDate,2015-07-09T20:22:36.000+0000
Description,
Id,00e32000000vYelAAE
LastModifiedById,00532000004k3ddAAA
LastModifiedDate,2015-11-19T14:07:05.000+0000
LastReferencedDate,
LastViewedDate,
Name,Testing ISR
PermissionsActivateContract,false
PermissionsApiEnabled,true
PermissionsApiUserOnly,false
PermissionsAssignPermissionSets,false
PermissionsAssignTopics,true
PermissionsAuthorApex,false
PermissionsBulkApiHardDelete,false
PermissionsCanInsertFeedSystemFields,true
PermissionsCanUseNewDashboardBuilder,true
PermissionsChatterEditOwnPost,false
PermissionsChatterEditOwnRecordPost,false
PermissionsChatterFileLink,true
PermissionsChatterForSharePoint,false
PermissionsChatterInternalUser,true
PermissionsChatterInviteExternalUsers,true
PermissionsChatterOwnGroups,true
PermissionsConfigCustomRecs,false
PermissionsConnectOrgToEnvironmentHub,true
PermissionsContentAdministrator,true
PermissionsConvertLeads,true
PermissionsCreateCustomizeFilters,true
PermissionsCreateMultiforce,false
PermissionsCreateTopics,true
PermissionsCreateWorkspaces,true
PermissionsCustomMobileAppsAccess,false
PermissionsCustomizeApplication,true
PermissionsDataExport,true
PermissionsDeleteActivatedContract,false
PermissionsDeleteTopics,true
PermissionsDistributeFromPersWksp,true
PermissionsEditBrandTemplates,true
PermissionsEditCaseComments,true
PermissionsEditEvent,true
PermissionsEditHtmlTemplates,true
PermissionsEditOppLineItemUnitPrice,false
PermissionsEditPublicDocuments,true
PermissionsEditPublicTemplates,true
PermissionsEditReadonlyFields,true
PermissionsEditReports,true
PermissionsEditTask,true
PermissionsEditTopics,true
PermissionsEmailAdministration,true
PermissionsEmailMass,true
PermissionsEmailSingle,true
PermissionsEmailTemplateManagement,true
PermissionsEnableNotifications,true
PermissionsExportReport,true
PermissionsFlowUFLRequired,true
PermissionsForceTwoFactor,false
PermissionsIdentityConnect,false
PermissionsIdentityEnabled,false
PermissionsImportLeads,true
PermissionsImportPersonal,true
PermissionsInboundMigrationToolsUser,true
PermissionsInstallMultiforce,false
PermissionsLightningExperienceUser,false
PermissionsManageAnalyticSnapshots,true
PermissionsManageAuthProviders,false
PermissionsManageBusinessHourHolidays,true
PermissionsManageCallCenters,true
PermissionsManageCases,false
PermissionsManageCategories,true
PermissionsManageChatterMessages,false
PermissionsManageContentPermissions,true
PermissionsManageContentProperties,true
PermissionsManageContentTypes,true
PermissionsManageCssUsers,true
PermissionsManageCustomPermissions,true
PermissionsManageCustomReportTypes,true
PermissionsManageDashboards,true
PermissionsManageDataCategories,true
PermissionsManageDataIntegrations,true
PermissionsManageEmailClientConfig,true
PermissionsManageExchangeConfig,false
PermissionsManageInteraction,true
PermissionsManageInternalUsers,false
PermissionsManageIpAddresses,false
PermissionsManageLeads,true
PermissionsManageLoginAccessPolicies,false
PermissionsManageMobile,true
PermissionsManagePasswordPolicies,false
PermissionsManageProfilesPermissionsets,false
PermissionsManageRemoteAccess,true
PermissionsManageRoles,false
PermissionsManageSelfService,true
PermissionsManageSharing,false
PermissionsManageSolutions,true
PermissionsManageTwoFactor,false
PermissionsManageUnlistedGroups,false
PermissionsManageUsers,false
PermissionsMassInlineEdit,true
PermissionsMergeTopics,true
PermissionsModerateChatter,true
PermissionsModifyAllData,true
PermissionsNewReportBuilder,false
PermissionsOutboundMigrationToolsUser,true
PermissionsPasswordNeverExpires,false
PermissionsPublishMultiforce,false
PermissionsResetPasswords,false
PermissionsRunFlow,false
PermissionsRunReports,true
PermissionsScheduleJob,true
PermissionsScheduleReports,false
PermissionsSendSitRequests,true
PermissionsSolutionImport,true
PermissionsTagManager,true
PermissionsTransferAnyCase,true
PermissionsTransferAnyEntity,true
PermissionsTransferAnyLead,true
PermissionsTwoFactorApi,false
PermissionsUseTeamReassignWizards,true
PermissionsViewAllData,true
PermissionsViewAllUsers,true
PermissionsViewContent,false
PermissionsViewDataCategories,true
PermissionsViewEncryptedData,false
PermissionsViewEventLogFiles,true
PermissionsViewHelpLink,true
PermissionsViewMyTeamsDashboards,true
PermissionsViewSetup,true
SystemModstamp,2015-11-19T14:07:05.000+0000
UserLicenseId,10060000000R0wqAAC
UserType,Standard
CreatedById,005600000033yy9AAA
Id,03g32000000DJqLAAW
QueueId,00G320000032z1pEAA
SobjectType,Lead
SystemModstamp,2015-07-02T13:17:19.000+0000
AccountId,0013200001BDIOPAA5
AdditionalAddress,
AdditionalCity,
AdditionalCountry,
AdditionalLatitude,
AdditionalLongitude,
AdditionalName,
AdditionalPostalCode,
AdditionalState,
AdditionalStreet,
Approval_Status_Image__c,"<img src=""/s.jpg"" alt=""Approval Status"" border=""0""/>"
Approval_Status__c,
BillingAddress,"{""city""=>""Austin"", ""country""=>nil, ""countryCode""=>nil, ""geocodeAccuracy""=>nil, ""latitude""=>nil, ""longitude""=>nil, ""postalCode""=>""78701"", ""state""=>""Texas"", ""stateCode""=>nil, ""street""=>""504 Lavaca Street, Suite 1160""}"
BillingCity,Austin
BillingCountry,
BillingLatitude,
BillingLongitude,
BillingName,OutboundEngine
BillingPostalCode,78701
BillingState,Texas
BillingStreet,"504 Lavaca Street, Suite 1160"
ContactId,0033200001wOEDlAAO
ContractId,
CreatedById,00560000004dFNgAAM
CreatedDate,2015-08-20T18:19:55.000+0000
Custom_Terms_Conditions__c,
Description,
Direct_Terms_and_Conditions__c,"1. The terms of this Sales Order are confidential and should not be disclosed to any third parties.
2. Unless otherwise stated, the pricing stated above expires 30 days after you receive this Sales Order.
3. By signing this Sales Order you agree to Backupify's Enterprise SaaS Terms which can be found at: https://www.backupify.com/backupify-enterprise-saas-terms
4. To place an order for the services listed above, please sign below and e-mail a signed copy of this Sales Order form to your sales representative."
Discount,0.0
Discount_Merge_Field__c,0
E_mail__c,mosten@datto.com
Email,john.black@outboundengine.com
ExpirationDate,2015-08-31
Fax,
GrandTotal,1026.5
Id,0Q032000000MkleCAC
IsDeleted,false
IsSyncing,false
LastModifiedById,00560000004dFNgAAM
LastModifiedDate,2015-08-20T18:24:03.000+0000
LastReferencedDate,
LastViewedDate,
LineItemCount,3
Name,Backupify quote for OutboundEngine
Opp_Name_Merge_Field__c,"OutboundEngine- GApps - 224 active, 150 archived ENT"
OpportunityId,0063200001cxhiGAAQ
Order_Number__c,19728-57
Payment_Terms__c,Due on Receipt
Phone,(512) 717-6867 D
Phone_Number__c,617-245-2443
Pricebook2Id,01s60000000MtqQAAS
QuoteNumber,57
QuoteToAddress,
QuoteToCity,
QuoteToCountry,
QuoteToLatitude,
QuoteToLongitude,
QuoteToName,
QuoteToPostalCode,
QuoteToState,
QuoteToStreet,
Quote_Auto_Number__c,71
Quote_Type__c,Direct
RecordTypeId,
Reseller_Terms_and_Conditions__c,"1. The terms of this Sales Order are confidential and should not be disclosed to any third parties.
2. Unless otherwise stated, the pricing stated above expires 30 days after you receive this Sales Order.
3. Additional active or archived users, whether added manually or automatically by the customer or the partner, for the purchased Google Apps Plan will be priced per the original purchase price per user. Additional storage for the purchased Google Apps Plan will be priced per the original purchase price per block of 100 GB.
4. This Sales Order is subject to the terms and conditions of the Backupify Reseller Agreement between Partner named above and Backupify, Inc.
5. To place an order for the services listed above, please sign below and e-mail a signed copy of this Sales Order form to your sales representative."
Sales_Representative__c,Matthew Osten
ShippingAddress,
ShippingCity,
ShippingCountry,
ShippingHandling,
ShippingLatitude,
ShippingLongitude,
ShippingName,OutboundEngine
ShippingPostalCode,
ShippingState,
ShippingStreet,
Status,Draft
Subtotal,1026.5
SystemModstamp,2015-10-21T05:44:06.000+0000
Tax,
Terms_and_Conditions__c,"1. The terms of this Sales Order are confidential and should not be disclosed to any third parties.
2. Unless otherwise stated, the pricing stated above expires 30 days after you receive this Sales Order.
3. By signing this Sales Order you agree to Backupify's Enterprise SaaS Terms which can be found at: https://www.backupify.com/backupify-enterprise-saas-terms
4. To place an order for the services listed above, please sign below and e-mail a signed copy of this Sales Order form to your sales representative."
TotalPrice,1026.5
CreatedById,005600000048SUaAAM
CreatedDate,2015-09-08T18:18:46.000+0000
Discount,25.0
GrandTotal,11268.0
Id,0QD320000005rf2GAA
IsDeleted,false
LastModifiedById,005600000048SUaAAM
LastModifiedDate,2015-09-08T18:18:46.000+0000
Name,DrugDev - Google Apps_V3.pdf
QuoteId,0Q032000000MlEqCAK
SystemModstamp,2015-09-08T18:18:46.000+0000
CreatedById,00560000004dFNgAAM
CreatedDate,2015-08-20T18:23:20.000+0000
Description,Backup for a specified number of archived users to coincide with Google Apps Plan.
Discount,
Id,0QL32000000NfkwGAC
IsDeleted,false
LastModifiedById,00560000004dFNgAAM
LastModifiedDate,2015-08-20T18:24:03.000+0000
LineNumber,98
ListPrice,2.0
PricebookEntryId,01u3200000D6bJ5AAJ
Product2Id,01t32000005VuTyAAK
Quantity,105.0
QuoteId,0Q032000000MkleCAC
ServiceDate,
SortOrder,
Subtotal,105.0
SystemModstamp,2015-08-20T18:24:03.000+0000
TotalPrice,105.0
UnitPrice,1.0
BusinessProcessId,01960000000PUNIAA4
CreatedById,005600000033yy9AAA
CreatedDate,2015-05-04T13:24:56.000+0000
Description,
DeveloperName,Sales_Layout
Id,012320000005NwwAAE
IsActive,false
LastModifiedById,00532000004k3ddAAA
LastModifiedDate,2015-07-27T15:01:00.000+0000
Name,Sales Layout
NamespacePrefix,
SobjectType,Opportunity
SystemModstamp,2015-07-27T15:01:00.000+0000
Counter__c,2585.0
CreatedById,00560000002FQNAAA4
CreatedDate,2014-01-10T00:15:53.000+0000
Id,a0y600000030TZEAA2
IsDeleted,false
LastModifiedById,00532000004owfSAAQ
LastModifiedDate,2015-11-21T17:15:07.000+0000
LastReferencedDate,
LastViewedDate,
Name,RR-0000000
OwnerId,00560000002FQNAAA4
Queue_ID__c,00G60000001WxgREAS
Queue_Name__c,RR - ISR GAPPS EAST
SystemModstamp,2015-11-21T17:15:07.000+0000
Type__c,Lead
BodyLength,0
ContentSource,HTML
CreatedById,00560000001N7ADAA0
CreatedDate,2011-05-04T17:58:35.000+0000
Description,
DeveloperName,DashboardLoader
EncodingKey,UTF-8
Filename,
HtmlWrapper,"<html>
<head>
	<title>Loading Marketo Sales Insight...</title>
</head>
<body>

<div style=""text-align: center; margin-top: 180px; font-family: Verdana, Geneva, Arial, Helvetica, sans-serif; font-size: 16px; color: #666"";"">
	Loading Marketo Sales Insight...
</div>

<script type=""text/javascript"">
	window.top.location = '/apex/mkto_si__dashboard';
</script>

</body>
</html>"
Id,01N60000000TdWXEA0
LastModifiedById,00560000001N7ADAA0
LastModifiedDate,2011-05-04T17:58:35.000+0000
Name,Dashboard Loader
NamespacePrefix,mkto_si
SupportsCaching,true
SystemModstamp,2011-05-04T18:00:20.000+0000
Account__c,0016000000jQ63XAAS
Backupify_Logins__c,
Cancel_Date__c,
Company_Size_Seats__c,Small
Company__c,testing99.com
Contact__c,0036000001LQYbcAAH
Create_Date_Time__c,2012-06-15T23:33:15.000+0000
CreatedById,00560000001NQL5AAO
CreatedDate,2012-06-15T23:33:15.000+0000
Created_from_Lead__c,TRUE
Email__c,mfeldman@testing99.com
First_Name__c,mark
Id,a0760000008NAw6AAG
In_Trial__c,false
IsDeleted,false
Job_Role__c,ceo
Key__c,
LastActivityDate,
LastModifiedById,00560000001PYIBAA4
LastModifiedDate,2012-10-30T19:17:05.000+0000
LastReferencedDate,
LastViewedDate,
Last_Login__c,2012-06-15T23:31:00.000+0000
Last_Name__c,testing
Lead_Source__c,Direct
Lead_Status__c,Qualified
Lead__c,00Q6000000aOMe3EAG
Name,Service 000024
Number_of_Users_Being_Backed_Up__c,3.0
Number_of_Users_on_Cloud_Application__c,6.0
Opportunity_Status__c,TRUE
Opportunity__c,
Organization_Identifier_for_Cloud_App__c,testing99.com
OwnerId,00560000001NQL5AAO
Paid_Date__c,
Paid__c,false
Percent_of_Domain_Backed_Up_Service__c,50.0
Phone__c,
PlanID__c,23
Plan__c,googleapps
SystemModstamp,2012-10-30T19:17:05.000+0000
Total_Storage_Backed_Up_By_Cloud_App__c,
Total_Storage_Being_Used_by_Cloud_App__c,
Trial_End_Date_Formula__c,2012-06-30
Trial_End_Date__c,2012-06-15
Trial_Start_Date__c,2012-06-15
Trial_Value__c,4.0
Universal_Lead_Source__c,
ZuoraID__c,
CreatedById,00560000001N7ADAA0
CreatedDate,2010-10-12T20:43:14.000+0000
Id,50160000000O7mdAAC
IsDeleted,false
IsHtml,false
IsPublished,false
IsPublishedInPublicKb,false
IsReviewed,false
LastModifiedById,00560000001N7ADAA0
LastModifiedDate,2010-10-12T20:43:14.000+0000
LastReferencedDate,2014-12-02T14:16:12.000+0000
LastViewedDate,2014-12-02T14:16:12.000+0000
OwnerId,00560000001N7ADAA0
SolutionName,Sample: Product was not delivered
SolutionNote,"There are a few ways to resolve this:

1.  Escalate the case
2.  Rerun the order
3.  Contact shipping"
SolutionNumber,00000004
Status,Draft
SystemModstamp,2010-10-12T20:43:14.000+0000
TimesUsed,0
Account__c,
CreatedById,005600000033yy9AAA
CreatedDate,2014-06-18T19:17:59.000+0000
Date_of_Implementation__c,2014-06-18
Id,a1x60000000PWhxAAG
IsDeleted,false
LastActivityDate,
LastModifiedById,005600000033yy9AAA
LastModifiedDate,2014-08-12T15:05:38.000+0000
Name,SI-00001
Notes__c,They implemented box!
Other_Solution__c,
OwnerId,005600000033yy9AAA
Partner__c,0016000000i5XSCAA2
Solution__c,Box
SystemModstamp,2014-08-12T15:05:38.000+0000
BodyLength,414
CacheControl,Private
ContentType,application/x-zip-compressed
CreatedById,005600000035HslAAE
CreatedDate,2015-05-21T08:55:40.000+0000
Description,
Id,081320000008Wt7AAE
LastModifiedById,005600000035HslAAE
LastModifiedDate,2015-05-21T08:55:40.000+0000
Name,LRM
NamespacePrefix,JBCXM
SystemModstamp,2015-05-21T08:58:00.000+0000
Contact__c,0036000001751MfAAI
CreatedById,00560000001N7ADAA0
CreatedDate,2011-06-01T17:47:10.000+0000
Id,a0M6000000ADY6lEAH
IsDeleted,false
LastActivityDate,
LastModifiedById,00560000001N7ADAA0
LastModifiedDate,2011-06-01T17:47:10.000+0000
Likes_ColdPlay__c,Yes
Name,Cold Play Test1
SystemModstamp,2011-06-01T17:47:10.000+0000
AccountId,
ActivityDate,2015-03-22
CS_Date_Completed__c,
CallDisposition,
CallDurationInSeconds,
CallObject,
CallType,
CreatedById,00560000002FQNAAA4
CreatedDate,2015-03-22T07:00:07.000+0000
Demo_Date_Completed__c,
Demo_Sheet_Received__c,false
Description,"Email Address: wsugree@gmail.com, Phone: null, Source: Google+"
Event_Status__c,Scheduled
Event_Type__c,
Id,00T32000042nUcAEAU
IsArchived,false
IsClosed,false
IsDeleted,false
IsHighPriority,true
IsRecurrence,false
IsReminderSet,false
LastModifiedById,00560000002FQNAAA4
LastModifiedDate,2015-03-22T07:00:07.000+0000
OwnerId,005600000047FxwAAE
Post_Sales_Activity__c,
Priority,High
RecurrenceActivityId,
RecurrenceDayOfMonth,
RecurrenceDayOfWeekMask,
RecurrenceEndDateOnly,
RecurrenceInstance,
RecurrenceInterval,
RecurrenceMonthOfYear,
RecurrenceRegeneratedType,
RecurrenceStartDateOnly,
RecurrenceTimeZoneSidKey,
RecurrenceType,
ReminderDateTime,
Status,Not Started
Subject,"[Re-Assigned MQL] Call/Email New Lead: sugree WJ, null at psu"
SystemModstamp,2015-03-22T07:00:07.000+0000
Tech_Rec__c,false
Technical_Demo_Run_By__c,
Type,Call
WhatId,
WhoId,00Q60000018XoGVEA0
qbdialer__CallRecordingURL__c,
qbdialer__Call_Date_Time__c,
qbdialer__Call_Dial_Number__c,
qbdialer__Call_Hour__c,
qbdialer__Call_Lead_Status__c,
qbdialer__Call_Ring_Time__c,
qbdialer__Call_Time_Zone__c,
qbdialer__Callback_Date_Time__c,
qbdialer__ImpressionId__c,
qbdialer__SMSReminder__c,false
CreatedById,00560000001OWmJAAW
CreatedDate,2012-06-11T17:15:29.000+0000
DelayRuleJob__c,false
Id,a0S60000009qAAkEAM
IsDeleted,false
LastModifiedById,00560000001OWmJAAW
LastModifiedDate,2012-06-11T17:15:29.000+0000
Name,7076000000J8GMFAA3
NumFollows__c,25.0
NumRecords__c,
NumRules__c,1.0
ObjectName__c,opportunity
OwnerId,00560000001OWmJAAW
SystemModstamp,2012-06-11T17:15:29.000+0000
Active__c,true
CreatedById,00560000001OWmJAAW
CreatedDate,2012-06-11T17:14:30.000+0000
DaysDelay__c,1.0
FieldLabel__c,Stage
FieldName__c,stagename
FieldType__c,PICKLIST
Id,a0T60000002OVEXEA4
IsDeleted,false
LastModifiedById,00560000001OWmJAAW
LastModifiedDate,2012-06-11T17:14:30.000+0000
LastReferencedDate,2012-06-14T22:26:19.000+0000
LastViewedDate,2012-06-14T22:26:19.000+0000
Name,"Opportunity Stage equals Closed Won, Delay 1 Days"
ObjectLabel__c,Opportunity
ObjectName__c,opportunity
Operator__c,equals
OwnerId,00560000001OWmJAAW
SystemModstamp,2012-06-11T17:14:30.000+0000
Value__c,Closed Won
AboutMe,
AccountId,
Address,
Alias,mpuleo
BadgeText,""
CallCenterId,04v320000008OsIAAU
City,
CommunityNickname,mpuleo
CompanyName,Datto
ContactId,
Country,
CreatedById,00532000004k3ddAAA
CreatedDate,2015-08-24T13:16:24.000+0000
DefaultGroupNotificationFrequency,D
DelegatedApproverId,
Department,Sales
DigestFrequency,D
Division,
Email,mpuleo@datto.com
EmailEncodingKey,ISO-8859-1
EmailPreferencesAutoBcc,true
EmailPreferencesAutoBccStayInTouch,false
EmailPreferencesStayInTouchReminder,true
EmployeeNumber,
Extension,
Fax,
FederationIdentifier,
FirstName,Melissa
ForecastEnabled,false
FullPhotoUrl,https://c.na26.content.force.com/profilephoto/72932000000I371/F
Id,00532000003tTUaAAM
IsActive,true
JigsawImportLimitOverride,300
LanguageLocaleKey,en_US
LastLoginDate,2015-11-20T23:30:07.000+0000
LastModifiedById,00532000004k3ddAAA
LastModifiedDate,2015-11-19T15:28:39.000+0000
LastName,Puleo
LastPasswordChangeDate,2015-08-24T14:24:16.000+0000
LastReferencedDate,
LastViewedDate,
Latitude,
LocaleSidKey,en_US
Longitude,
ManagerId,00560000002GYS8AAO
MobilePhone,
Name,Melissa Puleo
OfflinePdaTrialExpirationDate,
OfflineTrialExpirationDate,
Phone,617.245.2448
PostalCode,
ProfileId,00e60000001BbzvAAC
ReceivesAdminInfoEmails,true
ReceivesInfoEmails,true
SenderEmail,
SenderName,
Signature,
SmallPhotoUrl,https://c.na26.content.force.com/profilephoto/72932000000I371/T
State,
StayInTouchNote,
StayInTouchSignature,
StayInTouchSubject,
Street,
SystemModstamp,2015-11-21T06:00:45.000+0000
TimeZoneSidKey,America/New_York
Title,ISR - West
UserPermissionsAvantgoUser,false
UserPermissionsCallCenterAutoLogin,false
UserPermissionsChatterAnswersUser,false
UserPermissionsInteractionUser,false
UserPermissionsJigsawProspectingUser,false
UserPermissionsMarketingUser,false
UserPermissionsMobileUser,false
UserPermissionsOfflineUser,false
UserPermissionsSFContentUser,false
UserPreferencesActivityRemindersPopup,true
UserPreferencesApexPagesDeveloperMode,false
UserPreferencesCacheDiagnostics,false
UserPreferencesDisCommentAfterLikeEmail,false
UserPreferencesDisMentionsCommentEmail,false
UserPreferencesDisProfPostCommentEmail,false
UserPreferencesDisableAllFeedsEmail,false
UserPreferencesDisableBookmarkEmail,false
UserPreferencesDisableChangeCommentEmail,false
UserPreferencesDisableEndorsementEmail,false
UserPreferencesDisableFileShareNotificationsForApi,false
UserPreferencesDisableFollowersEmail,false
UserPreferencesDisableLaterCommentEmail,false
UserPreferencesDisableLikeEmail,true
UserPreferencesDisableMentionsPostEmail,false
UserPreferencesDisableMessageEmail,false
UserPreferencesDisableProfilePostEmail,false
UserPreferencesDisableSharePostEmail,false
UserPreferencesEnableAutoSubForFeeds,false
UserPreferencesEventRemindersCheckboxDefault,true
UserPreferencesHideCSNDesktopTask,true
UserPreferencesHideCSNGetChatterMobileTask,false
UserPreferencesHideChatterOnboardingSplash,true
UserPreferencesHideS1BrowserUI,false
UserPreferencesHideSecondChatterOnboardingSplash,true
UserPreferencesJigsawListUser,false
UserPreferencesLightningExperiencePreferred,false
UserPreferencesPathAssistantCollapsed,false
UserPreferencesReminderSoundOff,false
UserPreferencesShowCityToExternalUsers,false
UserPreferencesShowCityToGuestUsers,false
UserPreferencesShowCountryToExternalUsers,false
UserPreferencesShowCountryToGuestUsers,false
UserPreferencesShowEmailToExternalUsers,false
UserPreferencesShowEmailToGuestUsers,false
UserPreferencesShowFaxToExternalUsers,false
UserPreferencesShowFaxToGuestUsers,false
UserPreferencesShowManagerToExternalUsers,false
UserPreferencesShowManagerToGuestUsers,false
UserPreferencesShowMobilePhoneToExternalUsers,false
UserPreferencesShowMobilePhoneToGuestUsers,false
UserPreferencesShowPostalCodeToExternalUsers,false
UserPreferencesShowPostalCodeToGuestUsers,false
UserPreferencesShowProfilePicToGuestUsers,false
UserPreferencesShowStateToExternalUsers,false
UserPreferencesShowStateToGuestUsers,false
UserPreferencesShowStreetAddressToExternalUsers,false
UserPreferencesShowStreetAddressToGuestUsers,false
UserPreferencesShowTitleToExternalUsers,false
UserPreferencesShowTitleToGuestUsers,false
UserPreferencesShowWorkPhoneToExternalUsers,false
UserPreferencesShowWorkPhoneToGuestUsers,false
UserPreferencesTaskRemindersCheckboxDefault,true
UserRoleId,00E60000001nlZiEAI
UserType,Standard
Username,mpuleo@datto.com
mkto_si__IsCachingAnonWebActivityList__c,false
mkto_si__IsCachingBestBets__c,false
mkto_si__IsCachingEmailActivityList__c,false
mkto_si__IsCachingGroupedWebActivityList__c,false
mkto_si__IsCachingInterestingMomentsList__c,false
mkto_si__IsCachingScoringList__c,false
mkto_si__IsCachingStreamList__c,false
mkto_si__IsCachingWatchList__c,false
mkto_si__IsCachingWebActivityList__c,false
mkto_si__Sales_Insight_Counter__c,10.0
qbdialer__InsideSales_Admin__c,false
qbdialer__is_subdomain__c,backupifyinc
qbdialer__is_token__c,00532000003tTUaAAMLPSZD1CkKAuqvRX3EqWH6THlaiTTwUWeHjCwbki8OIrTh6wXbZqgIsiBpNLI2kfYYcg210RN64gL6ehbbdLzHVUj657nsKAeeOhFCtHwBm3E24
qbdialer__password__c,9NQ6W0Ud82EacJ3M
qbdialer__permissions__c,zdmbpRmcvNWZy9FcvR3cf5WYjxiblR3cpx2Xn5Way9Gdp52bt9FbsF2YsQWafJXZsxWYj9FdpRWZf5WYjxCZp9lclxGbhN2X3VWa29lbhNGLzxGbhN2Xy9Gdp52btxyc0NXas91alV2csMXZnF2czVWbfV2Yp9mdfV2Zh5WYtxycslWYtV2XldWYuFWbs4Wan9GbfRmb19mYulGLzR3cpx2Xv5Wat9GZ
qbdialer__username__c,00532000003tTUaAAM
Body,just installed Cirrus Insight to connect Salesforce and Gmail.
CommentCount,0
ContentDescription,
ContentFileName,
ContentSize,0
ContentType,
CreatedById,005600000033yy9AAA
CreatedDate,2015-05-01T13:45:28.000+0000
Id,0D53200002gYriiCAC
InsertedById,005600000033yy9AAA
IsDeleted,false
LastModifiedDate,2015-05-01T13:45:28.000+0000
LikeCount,0
LinkUrl,http://www.cirrusinsight.com/magic?utm_campaign=chatter
ParentId,005600000033yy9AAA
RelatedRecordId,
SystemModstamp,2015-05-01T13:45:28.000+0000
Title,Cirrus Insight
Type,LinkPost
CaseAccessForAccountOwner,Edit
ContactAccessForAccountOwner,Edit
DeveloperName,Customer_Success_Manager
ForecastUserId,
Id,00E320000027iwUEAQ
LastModifiedById,00532000004k3ddAAA
LastModifiedDate,2015-07-24T14:09:03.000+0000
MayForecastManagerShare,false
Name,Customer Success Manager
OpportunityAccessForAccountOwner,Edit
ParentRoleId,00E600000017ptwEAA
PortalAccountId,
PortalAccountOwnerId,
PortalType,None
RollupDescription,
SystemModstamp,2015-07-24T14:09:03.000+0000
CreatedById,005600000033yy9AAA
CreatedDate,2015-07-02T13:11:46.000+0000
Description,
DisplayType,B
EncodingKey,UTF-8
HasMenubar,false
HasScrollbars,true
HasToolbar,false
Height,600
Id,00b32000000xPnlAAE
IsProtected,false
IsResizable,true
LastModifiedById,005600000033yy9AAA
LastModifiedDate,2015-07-02T13:11:46.000+0000
LinkType,page
MasterLabel,Campaign Influence
Name,Campaign_Influence
NamespacePrefix,LeanData
OpenType,noSidebar
PageOrSobjectType,Campaign
Position,none
RequireRowSelection,false
ScontrolId,066320000004bNfAAI
ShowsLocation,false
ShowsStatus,false
SystemModstamp,2015-07-02T13:13:51.000+0000
Url,
Width,
CreatedById,00532000004k3ddAAA
CreatedDate,2015-10-16T12:13:13.000+0000
Id,a0m32000006GSvqAAG
IsDeleted,false
LastModifiedById,00532000004k3ddAAA
LastModifiedDate,2015-10-16T12:13:13.000+0000
Name,field_27
SetupOwnerId,00D60000000JcKqEAK
SystemModstamp,2015-10-16T12:13:13.000+0000
hoopla__Field_Name__c,CloseDate
hoopla__Field_Type__c,criteria
hoopla__Full_Name__c,Opportunity.CloseDate.criteria
hoopla__Object_Name__c,Opportunity
CreatedById,00532000004k3ddAAA
CreatedDate,2015-11-12T14:53:55.000+0000
Id,a0p32000002dA5EAAU
IsDeleted,false
LastModifiedById,00532000004k3ddAAA
LastModifiedDate,2015-11-16T15:47:13.000+0000
Name,LeanData__Campaign_Opportunity__cStats
SetupOwnerId,00D60000000JcKqEAK
SystemModstamp,2015-11-16T15:47:13.000+0000
hoopla__Has_Action_Definitions__c,false
hoopla__Has_Metric_Definitions__c,false
hoopla__Has_Stat_Definitions__c,false
hoopla__Last_Executed__c,
hoopla__Run_Trigger__c,true
hoopla__Trigger_Name__c,LeanData__Campaign_Opportunity__c
CreatedById,00532000004k3ddAAA
CreatedDate,2015-09-30T05:01:47.000+0000
Id,a0q320000067aXvAAI
IsDeleted,false
LastModifiedById,00532000004k3ddAAA
LastModifiedDate,2015-09-30T05:01:47.000+0000
Name,00560000002JT5cAAG
SetupOwnerId,00D60000000JcKqEAK
SystemModstamp,2015-09-30T05:01:47.000+0000
